filename,satellite_name,satellite_norad_id,time_enters,time_leaves,azimuth_enters,altitude_enters,azimuth_leaves,altitude_leaves
command_line_input,LARES,38077,2026-01-26T10:24:47Z,2026-01-26T10:24:48Z,4.72,52.92,4.88,52.74
command_line_input,HAIYANG 2D,48621,2026-01-26T02:43:17Z,2026-01-26T02:43:21Z,3.80,43.15,4.97,43.87
command_line_input,SENTINEL 3B,43437,2026-01-26T02:46:46Z,2026-01-26T02:47:16Z,1.90,52.78,357.11,43.18
command_line_input,S6 MICHAEL FREILICH,46984,2026-02-11T07:56:34Z,2026-02-11T07:56:35Z,4.70,43.10,4.92,43.22
command_line_input,SARAL,39086,2026-02-11T23:57:33Z,2026-02-11T23:57:42Z,4.90,49.51,3.73,52.74
command_line_input,LAGEOS 1,8820,2026-02-11T01:14:16Z,2026-02-11T01:16:43Z,4.94,46.20,355.94,43.01
command_line_input,LAGEOS 1,8820,2026-02-11T20:19:28Z,2026-02-11T20:22:09Z,4.97,45.96,355.06,50.41
command_line_input,STARLETTE,7646,2026-02-11T18:04:55Z,2026-02-11T18:05:15Z,355.21,45.68,4.58,45.93
command_line_input,HAIYANG 2C,46469,2026-02-11T09:12:29Z,2026-02-11T09:12:31Z,4.17,52.82,4.75,52.32
command_line_input,HAIYANG 2D,48621,2026-02-11T23:00:12Z,2026-02-11T23:00:37Z,355.22,47.01,2.80,52.78
command_line_input,JASON 3,41240,2026-01-27T10:42:03Z,2026-01-27T10:42:25Z,0.12,43.02,4.90,46.02
command_line_input,STARLETTE,7646,2026-01-27T22:22:35Z,2026-01-27T22:22:55Z,355.40,49.66,4.68,49.25
command_line_input,LAGEOS 1,8820,2026-02-14T00:40:21Z,2026-02-14T00:41:11Z,4.98,43.77,1.80,43.01
command_line_input,LAGEOS 1,8820,2026-02-14T19:46:14Z,2026-02-14T19:47:45Z,4.96,49.94,359.48,52.98
command_line_input,STARLETTE,7646,2026-02-14T17:13:26Z,2026-02-14T17:13:46Z,355.16,45.20,4.65,45.58
command_line_input,HAIYANG 2D,48621,2026-02-14T22:08:12Z,2026-02-14T22:08:17Z,3.38,43.02,4.83,43.92
command_line_input,CRYOSAT 2,36508,2026-02-07T12:29:51Z,2026-02-07T12:30:18Z,359.23,52.88,357.92,43.10
command_line_input,SARAL,39086,2026-02-07T10:38:21Z,2026-02-07T10:38:27Z,4.99,44.99,3.81,43.25
command_line_input,STARLETTE,7646,2026-02-07T18:37:10Z,2026-02-07T18:37:29Z,355.25,48.27,4.55,47.68
command_line_input,CRYOSAT 2,36508,2026-02-16T00:19:52Z,2026-02-16T00:20:19Z,3.96,43.11,3.45,52.93
command_line_input,LAGEOS 1,8820,2026-02-16T01:27:59Z,2026-02-16T01:30:41Z,4.97,49.50,355.02,45.19
command_line_input,LAGEOS 1,8820,2026-02-16T20:33:05Z,2026-02-16T20:35:49Z,4.98,43.13,355.05,46.91
command_line_input,STARLETTE,7646,2026-02-16T16:02:44Z,2026-02-16T16:03:04Z,355.21,44.72,4.78,44.49
command_line_input,SARAL,39086,2026-02-15T00:01:22Z,2026-02-15T00:01:52Z,0.79,43.20,355.04,52.88
command_line_input,STARLETTE,7646,2026-02-15T15:43:29Z,2026-02-15T15:43:47Z,355.06,48.74,4.65,47.80
command_line_input,STARLETTE,7646,2026-02-15T17:32:43Z,2026-02-15T17:33:01Z,355.10,48.77,4.51,49.84
command_line_input,JASON 3,41240,2026-02-06T01:32:20Z,2026-02-06T01:32:30Z,355.14,44.43,357.33,43.13
command_line_input,LAGEOS 1,8820,2026-02-06T01:00:20Z,2026-02-06T01:01:07Z,4.95,43.71,1.96,43.01
command_line_input,LAGEOS 1,8820,2026-02-06T20:06:13Z,2026-02-06T20:07:41Z,4.99,50.03,359.70,52.98
command_line_input,STARLETTE,7646,2026-02-06T20:07:12Z,2026-02-06T20:07:32Z,355.18,48.27,4.75,48.97
command_line_input,LARETS,27944,2026-02-06T08:45:56Z,2026-02-06T08:46:01Z,4.87,44.67,3.77,43.02
command_line_input,LARES,38077,2026-02-06T08:28:27Z,2026-02-06T08:28:37Z,3.19,52.96,4.85,51.20
command_line_input,SWARM B,39451,2026-02-19T20:46:20Z,2026-02-19T20:46:38Z,2.30,52.77,1.83,43.28
command_line_input,LAGEOS 1,8820,2026-02-19T00:54:17Z,2026-02-19T00:56:46Z,4.97,46.27,355.86,43.01
command_line_input,LAGEOS 1,8820,2026-02-19T19:59:29Z,2026-02-19T20:02:10Z,4.97,45.88,355.07,50.31
command_line_input,STARLETTE,7646,2026-02-19T15:11:17Z,2026-02-19T15:11:37Z,355.17,43.84,4.74,43.74
command_line_input,STELLA,22824,2026-02-19T15:47:34Z,2026-02-19T15:47:51Z,358.46,43.02,355.20,48.04
command_line_input,LARES,38077,2026-02-19T06:21:50Z,2026-02-19T06:22:28Z,355.08,48.56,1.68,43.11
command_line_input,LARES,38077,2026-02-19T14:21:15Z,2026-02-19T14:21:56Z,357.76,43.13,4.91,49.11
command_line_input,HAIYANG 2C,46469,2026-02-19T15:20:26Z,2026-02-19T15:20:28Z,355.26,52.46,355.86,52.97
command_line_input,STARLETTE,7646,2026-02-17T16:21:58Z,2026-02-17T16:22:18Z,355.10,44.85,4.73,45.36
command_line_input,LARETS,27944,2026-02-17T08:52:48Z,2026-02-17T08:53:05Z,357.51,52.92,355.01,46.13
command_line_input,LARES,38077,2026-02-17T06:32:07Z,2026-02-17T06:32:26Z,1.67,52.97,4.85,49.70
command_line_input,SENTINEL 3A,41335,2026-02-17T16:04:47Z,2026-02-17T16:05:17Z,2.75,43.11,357.92,52.66
command_line_input,STARLETTE,7646,2026-02-20T13:41:23Z,2026-02-20T13:41:36Z,356.62,52.96,4.75,51.73
command_line_input,STARLETTE,7646,2026-02-20T15:30:31Z,2026-02-20T15:30:51Z,355.05,44.67,4.86,45.32
command_line_input,HAIYANG 2D,48621,2026-02-20T13:09:07Z,2026-02-20T13:09:40Z,355.14,51.62,4.86,44.46
command_line_input,CRYOSAT 2,36508,2026-02-18T00:17:56Z,2026-02-18T00:18:19Z,357.62,43.09,355.07,51.17
command_line_input,S6 MICHAEL FREILICH,46984,2026-02-18T06:42:47Z,2026-02-18T06:43:34Z,355.03,43.32,4.98,50.31
command_line_input,S6 MICHAEL FREILICH,46984,2026-02-18T23:16:00Z,2026-02-18T23:16:21Z,355.22,45.92,359.70,43.13
command_line_input,STARLETTE,7646,2026-02-18T14:52:03Z,2026-02-18T14:52:21Z,355.20,47.08,4.57,46.27
command_line_input,STARLETTE,7646,2026-02-18T16:41:16Z,2026-02-18T16:41:33Z,355.24,49.32,4.50,50.47
command_line_input,STELLA,22824,2026-02-18T02:24:16Z,2026-02-18T02:24:47Z,1.84,52.98,356.87,43.09
command_line_input,HAIYANG 2C,46469,2026-02-18T07:46:48Z,2026-02-18T07:47:11Z,355.32,47.54,1.85,43.02
command_line_input,SENTINEL 3B,43437,2026-02-18T02:50:08Z,2026-02-18T02:50:08Z,355.10,52.78,355.10,52.78
command_line_input,S6 MICHAEL FREILICH,46984,2026-02-21T05:55:03Z,2026-02-21T05:55:04Z,4.66,43.04,4.88,43.16
command_line_input,S6 MICHAEL FREILICH,46984,2026-02-21T22:27:34Z,2026-02-21T22:28:10Z,356.76,52.98,4.83,47.13
command_line_input,LAGEOS 1,8820,2026-02-21T01:41:55Z,2026-02-21T01:44:01Z,2.86,52.98,355.05,48.96
command_line_input,LAGEOS 1,8820,2026-02-21T20:48:28Z,2026-02-21T20:49:42Z,359.71,43.01,355.06,44.24
command_line_input,STARLETTE,7646,2026-02-21T14:00:37Z,2026-02-21T14:00:56Z,355.02,45.64,4.72,44.93
command_line_input,STARLETTE,7646,2026-02-21T15:49:50Z,2026-02-21T15:50:06Z,355.33,50.09,4.44,51.33
command_line_input,LARES,38077,2026-02-21T14:11:21Z,2026-02-21T14:11:35Z,355.02,50.43,357.36,52.89
command_line_input,HAIYANG 2C,46469,2026-02-21T06:54:39Z,2026-02-21T06:54:41Z,4.39,52.88,4.98,52.37
command_line_input,HAIYANG 2D,48621,2026-02-21T20:42:42Z,2026-02-21T20:43:07Z,355.12,47.06,2.69,52.84
